Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R2,1K,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,206.3206,-130.6542,-90.0,top
R3,120,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,212.7488,-89.0026,90.0,top
R4,100K,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,205.1788,-104.8526,0.0,top
R5,4.7K,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,149.2488,-77.2026,180.0,top
R6,4.7K,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,149.2488,-75.2026,180.0,top
R7,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,101.7488,-109.5026,180.0,top
R8,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,106.5988,-109.5026,180.0,top
R9,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,110.9988,-109.4526,180.0,top
R10,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,115.3988,-109.4526,0.0,top
R11,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,119.8988,-109.4526,0.0,top
R12,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,124.8488,-109.4526,0.0,top
R13,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,129.9988,-109.4526,0.0,top
R14,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,134.7988,-109.4526,0.0,top
R15,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,157.7488,-109.4526,180.0,top
R16,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,164.1988,-109.4526,180.0,top
R17,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,169.6488,-109.4526,180.0,top
R18,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,173.6988,-109.4526,0.0,top
R19,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,178.0488,-109.4526,0.0,top
R20,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,182.4988,-109.4526,0.0,top
R21,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,186.7488,-109.4526,0.0,top
R22,33,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,191.4488,-109.4526,0.0,top
R23,120,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,99.9788,-95.2526,90.0,top
R24,120,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,106.4538,-91.3276,0.0,top
R25,120,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,102.5288,-91.3276,180.0,top
R26,120,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,110.4538,-91.3276,180.0,top
R27,120,R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,98.5538,-91.3276,0.0,top
